,sample_run,TravelTime,TotalCost,TravelTimeDisc,TravelTimeDisc11,TotalCostDisc,TotalCostDisc11
0,229,893.124706896642,20940.242921542776,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,230,903.7215492233022,16024.529814092555,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,231,892.5521568681719,19869.85922712516,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,232,901.3522125806459,16676.740413671574,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,233,900.6968280807303,18282.517660151236,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,234,906.0931367640353,19805.874627615274,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,235,895.46546580349,14770.552988414207,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,236,906.4717235398855,18203.969181145447,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,237,900.1373746340882,17618.55298116975,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,238,904.8859260694845,22014.081518205443,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,239,891.1191597859051,14898.841101983628,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,240,882.8155154372549,19993.802441746902,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,241,914.8531641616348,20392.260360911474,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,242,910.352691930616,19335.193839771335,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,243,910.592008894672,16244.765218959777,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,244,897.6875526818976,23620.949330053398,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,245,901.9160858292519,18657.543066390965,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,246,912.6863944976885,19520.759715247306,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,247,905.5678540197625,19107.8782250017,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,248,892.4865268209389,18644.023632630633,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,249,905.3116897645994,20143.436916680097,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,250,905.9336492647419,14351.236854889787,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,251,899.3014256742733,19717.095039377287,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,252,910.9299036849525,21614.305401055608,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,253,881.9363978958748,17500.925394397003,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,254,901.3417263380518,23849.64326795561,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,255,904.9416703249708,16724.481750137,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,256,893.4882296495384,16653.505203306326,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,257,896.322505159289,19153.07563488351,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,258,888.984123736195,16633.91381700968,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,259,901.7656732338723,21964.16886457133,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,260,905.6385934517897,17125.95752737844,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,261,891.6997265211313,17077.402706809404,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,262,886.2683945261733,22188.930698955024,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,263,893.9864459581559,27930.559028393283,"845.0546351374641, 1015.0655621649569",2,"25288.423063402664, 31610.52882925333",2
0,264,897.2661502400775,15722.021613312094,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,265,900.3627709672686,17300.387326697204,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,266,887.9267451590049,21404.048273309512,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,267,890.9000374829559,17289.104298727005,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,268,893.6194012317411,19275.383995379343,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,269,906.8326824932215,15898.034532390788,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,270,899.9545042365368,16468.46247239717,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,271,896.2279717648195,18805.16194851435,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,272,899.1542299909299,19420.6729775956,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,273,905.09218236686,19769.12902426461,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,274,894.3020548205343,28445.525393226133,"845.0546351374641, 1015.0655621649569",2,"25288.423063402664, 31610.52882925333",2
0,275,898.1088626298158,14525.905101619308,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,276,892.1801034782493,17880.189238713356,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,277,909.9781946067615,17808.334057100452,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,278,898.5152060716006,15610.033583885868,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,279,903.7063803775693,22592.24362469287,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,280,901.8529445162717,18312.857769596078,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,281,892.7714144989101,23223.58200965802,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,282,899.8985634022335,19346.057328163017,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,283,904.0391037852612,24046.048260758926,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,284,890.1140195258552,22647.123055939002,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,285,906.569430012637,14151.130728818358,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,286,899.9905961656943,21773.260793798603,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,287,900.77972882421,18329.562254475677,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,288,903.0599458628761,19897.076603888374,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,289,899.3376853082657,22997.984178008177,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,290,886.1753148347943,20996.408869896513,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,291,911.9291504063635,20763.82238263466,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,292,883.7087016550345,11760.90344970104,"845.0546351374641, 1015.0655621649569",2,"6322.105765850666, 12644.211531701332",3
0,293,901.1309495838991,20388.8915962896,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,294,908.4643247853148,18676.198028583476,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,295,902.7106429138498,19912.417110408845,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,296,895.8978885160745,23544.582694498953,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,297,888.9335242824237,19254.93476061119,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,298,897.798849457043,17453.275715066855,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,299,891.7478402315523,22585.051056857803,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,300,907.0100262788644,20604.24859957116,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,301,981.7867882861043,19961.00510355514,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,302,896.6372621687434,17533.877496771216,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,303,905.7051899175744,17056.546991909596,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,304,903.6872451277264,21497.471475960247,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,305,905.7137078928447,15014.424558190009,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,306,900.9726244905,19467.356268594613,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,307,891.6176437927113,22666.345186476934,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,308,897.9967877264169,19465.417128363388,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,309,906.1192350851302,18920.52762325883,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,310,891.3237799173659,20033.253417583022,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,311,909.5288250157134,22261.37592569734,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,312,907.2056400222467,17358.79876120896,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,313,879.0966926235683,18264.050941041845,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,314,907.3165007674468,16603.53753654037,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,315,905.6933595775895,18954.20926183503,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,316,902.2902618089097,12980.604309276161,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,317,895.3361317072715,16701.10879118418,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,318,899.5508823202281,20075.258375502497,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,319,893.9011129070174,19067.762584046763,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,320,889.3968634733031,19900.664438343607,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,321,897.2717923429315,17761.8254853882,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,322,909.9970808502333,18818.961326993944,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,323,895.5598471872188,18162.356588075738,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,324,898.6766708449089,22170.129928795355,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,325,907.162349524851,17232.572917507117,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,326,885.11371709016,23551.28229573292,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,327,890.9375715191153,17904.48955301637,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,328,902.069625452026,20807.709477779015,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,329,902.894595384515,19540.203815188444,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,330,892.6884002291089,17839.874072464238,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,331,890.0197538922256,20447.356221253332,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,332,797.5642385985861,14958.477594316102,"676.0437081099712, 845.0546351374641",1,"12644.211531701332, 18966.317297552",0
0,333,887.0739026519867,21511.017192478783,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,334,902.378776837239,21878.258723333143,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,335,901.4038782002076,19432.69435635533,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,336,896.9530553836469,19366.424637122465,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,337,902.8282743408404,20010.27979163487,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,338,893.8350880815963,16785.189172467522,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,339,903.4542786689801,15974.852355655612,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,340,895.8189694380676,20252.540461097084,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,341,903.0744258395949,14917.767795278518,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,342,903.2478201224121,18664.090345851695,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,343,910.9849047320772,20874.565651085108,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,344,914.2385768736461,14553.329592261527,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,345,905.690967069351,19232.273034856742,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,346,898.4825459505115,16945.44339441595,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,347,904.7963619177301,12521.10009758284,"845.0546351374641, 1015.0655621649569",2,"6322.105765850666, 12644.211531701332",3
0,348,898.628200318752,19370.94052502048,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,349,896.4912691632888,18955.61606362772,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,350,909.6716895895155,20022.932318534567,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,351,901.4965633884532,19658.65409411773,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,352,904.0024597133149,15011.594607648574,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,353,890.0694571910767,16157.003778715263,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,354,907.9013665989166,22371.41786807997,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,355,909.7365569160083,16754.40791889006,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,356,908.9368705488366,20130.7024143005,"845.0546351374641, 1015.0655621649569",2,"18966.317297552, 25288.423063402664",1
0,357,899.6774781303528,15273.881167671152,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,358,905.8100092349969,16378.904494095905,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,359,897.3912723517803,16458.113434515184,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,360,896.8205830567272,14670.625765031004,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
0,361,879.4249613148422,15524.169752361882,"845.0546351374641, 1015.0655621649569",2,"12644.211531701332, 18966.317297552",0
